name,date,time,weight,bellyscore,feeding
M-104,1999-12-24,18:33,46.5,N,
M-104,2000-01-09,7:27,55.5,F,
M-104,2000-01-12,7:09,52,N,
M-104,2000-01-31,18:40,46.3,N,
M-104,2000-02-07,8:05,52.5,N,
M-104,2000-02-24,6:30,51.8,N,
M-104,2000-02-27,6:50,48,N,
M-104,2000-03-16,7:13,53.4,N,
M-104,2001-07-15,8:20,52.2,N,
M-104,2001-09-03,7:44,53.7,N,
M-104,2001-10-24,18:12,54.4,N,
M-104,2001-10-25,18:29,51.3,N,
M-104,2001-11-23,10:00,55.7,N to F,
M-104,2002-04-07,9:23,52,N,
M-104,2002-05-07,18:46,50.1,N,
M-104,2002-05-21,8:36,50.4,N,
M-104,2002-05-22,7:34,50,N,
M-104,2002-05-26,6:25,50.5,N,
M-104,2002-07-14,7:15,50.3,N,
M-104,2002-11-17,9:20,56.6,N to F,
M-104,2002-11-18,17:19,50.9,N,
M-104,2002-11-21,8:28,57.7,F,
M-104,2002-11-26,9:11,51.4,N,
M-104,2002-12-22,17:21,52.5,N,
M-104,2003-03-12,8:05,51,N,
M-104,2003-03-28,18:09,53.2,N,
M-104,2003-08-28,18:45,49.5,N,
M-104,2003-09-05,17:41,49.6,N,
M-104,2003-10-18,7:38,50.1,N,
M-104,2003-10-24,17:48,51.9,N,
M-104,2003-10-25,6:48,55.7,F,
M-104,2003-11-09,18:34,48.5,N,
M-104,2003-11-13,8:29,54.2,N,
M-104,2003-11-15,8:13,53.3,N to F,
M-104,2004-05-07,8:14,57,F,
M-104,2004-05-26,18:56,57,N to F,
M-104,2004-06-27,7:44,53.4,N,
M-104,2004-10-13,7:25,54.5,N,
M-104,2004-10-26,8:34,51,N,
M-104,2004-12-01,18:12,61.4,F to B,
M-104,2004-12-05,6:47,59.6,F,
M-104,2004-12-23,18:53,54.4,N,
M-104,2005-01-24,8:24,49.4,N,
M-104,2005-06-02,10:32,55.5,F,
M-104,2005-07-05,6:54,54.6,N to F,
M-104,2005-07-09,11:02,57.3,F,
M-104,2005-07-23,8:00,55.5,F,
M-104,2005-07-31,7:49,50.4,N,
M-104,2005-08-03,18:53,52.5,N,
M-104,2005-08-11,6:42,50.6,N,
M-104,2006-01-27,19:09,54.5,N,
M-104,2006-02-05,9:08,52.2,N,
M-104,2006-03-07,18:36,57.3,F,
M-104,2006-03-18,18:47,55.5,N to F,
M-104,2006-03-19,19:13,56.6,N to F,
M-104,2007-05-22,9:20,56.1,N to F,
M-104,2007-05-28,9:25,54.6,N,
M-104,2007-11-16,7:04,52.5,N,
M-104,2007-12-20,10:34,56.4,N to F,
M-104,2008-01-25,9:06,52.5,N,
M-104,2008-02-11,8:15,64.2,F to B,
M-104,2008-03-16,7:43,48.2,N to T,
M-104,2008-03-24,7:49,51.9,N,
M-104,2008-12-07,8:21,54.5,N,
M-104,2009-05-31,10:03,51.9,N,
M-104,2009-07-20,10:26,54,N,
M-105,1997-08-22,19:06,8.9,N,
M-105,1997-08-26,18:10,9.2,N,
M-105,1997-08-27,18:34,9.2,N,
M-106,1997-09-09,7:43,10,N,
M-106,1998-03-17,15:32,23.2,N to F,
M-106,1998-03-19,16:52,22.6,N to F,
M-106,1998-03-30,7:29,21.3,N,
M-106,1998-04-07,19:05,25.5,N,
M-106,1998-04-08,19:20,25.7,N,
M-106,1998-04-09,6:50,25.2,N,
M-106,1998-04-18,6:33,24.4,N,
M-106,1998-04-28,18:43,24.1,N,
M-106,1998-05-04,18:27,25.6,N,
M-106,1998-05-30,7:39,28.7,N,
M-106,1998-05-31,7:11,28.7,N,
M-106,1998-07-18,11:24,23,N to T,
M-106,1998-08-07,6:58,22.7,N,
M-106,1998-08-09,18:48,27.5,F,
M-106,1998-08-18,18:46,23.4,N,
M-106,1998-08-28,17:10,23.4,N to T,
M-110,1997-10-06,8:02,5.9,T,
M-110,1997-10-11,7:17,5.5,T,
M-110,1997-10-17,6:45,5,T,
M-110,1997-10-17,23:25,5.1,T,F
M-110,1997-10-18,17:36,5,T,
M-110,1997-10-19,9:14,5,T,
M-111,1997-09-27,18:33,6.6,N to T,
M-111,1997-10-04,8:01,5.9,T,
M-111,1997-10-06,7:42,5.7,T,
M-111,1997-10-08,18:16,5.5,T,
M-111,1997-10-11,7:05,5.2,T,
M-113,1998-04-01,18:54,19.4,N,
M-113,1998-04-07,19:03,19.4,N,
M-113,1998-04-08,19:25,19.2,N,
M-113,1998-04-09,7:07,19.3,N,
M-113,1998-04-17,18:30,19.5,N,
M-113,1998-04-18,6:55,19.4,N,
M-113,1998-04-28,18:32,19.4,N,
M-113,1998-05-04,18:13,20,N,
M-113,1998-05-05,18:33,19.7,N,
M-113,1998-05-08,7:22,20.1,N,
M-113,1998-05-17,10:48,21.4,N,
M-113,1998-05-27,6:35,22.2,N,
M-113,1998-07-10,6:53,22.8,N,
M-113,1998-07-18,17:05,23.9,N,
M-113,1998-07-19,8:59,23,N,
M-113,1998-08-27,18:02,25.1,N,
M-113,1998-08-31,8:43,24.3,N,
M-113,1998-09-05,17:52,25.7,N,
M-113,1998-09-08,5:10,24.6,N,
M-113,1998-09-12,18:28,24.4,N,
M-113,1998-10-03,19:06,25.1,N,
M-113,1998-10-26,18:25,26.7,N,
M-113,1998-11-13,7:16,32.8,F,
M-113,1998-12-09,16:55,29,N,
M-113,1998-12-10,6:30,29.2,N,
M-113,1999-04-11,17:13,37.3,N,
M-113,1999-04-12,6:40,41.1,F,
M-113,1999-04-15,17:46,38.5,N,
M-113,1999-04-22,6:48,40.4,F,
M-113,1999-04-26,6:28,39.7,N,
M-113,1999-04-28,2:44,39.3,N,
M-113,1999-04-29,2:26,45.5,F,F
M-113,1999-04-30,22:09,42.9,F,
M-113,1999-05-09,6:45,39.7,N,
M-113,1999-05-12,7:31,38.8,N,
M-113,1999-05-16,7:34,44.3,F,
M-113,1999-05-21,18:42,39.8,N,
M-113,1999-05-26,7:46,46.7,F,
M-113,1999-05-28,6:05,41.3,N,
M-113,1999-05-30,1:40,42.2,N,
M-113,1999-05-30,18:04,41,N,
M-113,1999-06-09,8:36,39.7,N,
M-113,1999-12-31,6:20,52,N to F,
M-113,2000-01-12,7:33,50.5,N,
M-113,2000-02-11,7:24,54.7,F,
M-113,2004-04-19,0:00,55.7,N,
M-113,2004-04-24,11:14,59.5,N to F,
M-114,1998-02-09,18:50,14.2,N to F,
M-114,1998-02-12,4:25,14.1,N,
M-114,1998-02-14,3:20,14.2,N,
M-114,1998-03-03,18:44,16.6,N,
M-114,1998-03-21,18:18,19.7,F,
M-114,1998-03-29,18:53,19.5,N to F,
M-114,1998-04-01,18:40,20.9,N,
M-114,1998-04-05,7:16,21.8,N to F,
M-114,1998-04-06,19:15,21.5,N,
M-114,1998-04-07,19:07,21.5,N,
M-114,1998-04-08,19:18,21.6,N,
M-114,1998-04-09,7:01,21.6,N,
M-114,1998-04-17,18:57,21.3,N,
M-114,1998-04-18,6:58,21.2,N,
M-114,1998-04-28,18:35,21.1,N,
M-114,1998-05-04,18:16,21.7,N,
M-114,1998-05-05,18:39,21.8,N,
M-114,1998-05-08,7:20,22.2,N,
M-114,1998-05-17,10:47,22,N,
M-114,1998-05-27,6:54,23.5,N,
M-114,1998-07-10,6:55,23.6,N,
M-114,1998-07-18,10:23,24.6,N,
M-114,1998-07-19,8:50,23.8,N,
M-114,1998-08-31,8:40,26,N,
M-114,1998-09-05,19:03,27.3,N,
M-114,1998-09-08,1:02,26.3,N,
M-114,1998-09-09,3:50,26.5,N,
M-114,1998-10-28,6:54,29.7,N,
M-114,1998-11-13,7:11,34.7,F,
M-114,1998-12-10,6:34,32.8,N,
M-114,1999-04-04,17:18,38.7,N,
M-114,1999-04-13,7:39,46,B,
M-114,1999-04-17,17:47,41.5,N,
M-114,1999-04-24,6:20,45.4,F,
M-114,1999-04-26,7:58,42.1,F,
M-114,1999-04-27,21:37,39.5,N,
M-114,1999-04-30,6:15,39,N,
M-114,1999-04-30,21:07,40,N,
M-114,1999-05-02,0:07,38.8,N,
M-114,1999-05-02,2:30,40.8,N,
M-114,1999-05-09,7:02,44.1,F,
M-114,1999-05-13,6:41,42.8,N to F,
M-114,1999-05-23,6:49,41.6,N,
M-114,1999-05-28,19:59,42.3,N,
M-114,1999-05-29,16:27,41.6,N,
M-114,1999-05-30,1:32,42,N,
M-114,1999-06-01,2:36,41.5,N,
M-114,1999-06-09,8:41,40.5,N,
M-114,1999-12-08,6:37,48.5,N,
M-114,1999-12-09,6:27,51.6,F,
M-114,2000-01-09,7:38,56,B,
M-114,2000-01-10,6:52,49.5,N,
M-114,2000-01-11,17:12,48.1,N,
M-114,2000-01-13,18:46,46.7,N,
M-114,2000-01-31,6:20,53.4,F,
M-114,2000-02-03,7:27,50.6,N,
M-114,2000-02-21,6:26,52.6,F,
M-114,2000-02-23,19:08,49,N,
M-114,2000-03-13,18:49,51.5,N,
M-115,1998-03-21,18:40,21.4,N to F,
M-115,1998-07-12,8:20,29,N,
M-115,1998-08-28,7:08,32.1,N,
M-117,1998-12-12,6:43,28.8,N to F,
M-117,1999-04-24,6:51,35.3,N,
M-117,1999-04-26,7:55,36.1,N to F,
M-117,1999-04-29,3:05,40.5,F,F
M-117,1999-04-30,7:47,36.3,N,
M-117,1999-05-09,6:57,41.2,F,
M-117,1999-05-12,7:38,43.2,B,
M-117,1999-05-14,7:31,39.6,F,
M-117,1999-05-23,6:52,38.6,N,
M-117,1999-05-27,20:28,43.4,F,
M-117,1999-05-28,17:13,38.9,N,
M-117,1999-05-29,16:28,39.2,N,
M-117,1999-05-30,19:13,38.5,N,
M-117,1999-05-31,19:55,38.3,N,
M-117,1999-06-02,7:18,40.8,F,
M-117,1999-12-28,18:09,49.7,F,
M-117,2000-01-26,6:49,54.7,F,
M-117,2000-02-03,6:59,50.3,N,
M-117,2000-02-15,19:17,47.8,N,
M-117,2000-02-21,6:29,51.8,F,
M-117,2000-02-27,7:28,50.6,N to F,
M-117,2000-02-28,19:02,49.5,N,
M-117,2000-03-06,18:58,47.9,N,
M-117,2000-03-13,18:59,54,N to F,
M-117,2000-03-16,6:50,54.5,N,
M-117,2002-07-14,8:20,59.9,N to F,
M-117,2002-11-08,8:52,60.2,N,
M-117,2003-03-28,6:59,58.9,N,
M-118,1999-05-30,18:18,28.7,N,
M-118,1999-06-05,19:02,29.4,N,
M-118,1999-06-09,8:48,32,F to B,
M-119,1998-12-18,19:00,17.3,N,
M-119,1999-04-26,7:43,24.9,N,
M-119,1999-04-29,18:03,26.7,N to F,
M-119,1999-04-30,18:52,25.6,N,
M-119,1999-04-30,21:13,26.7,N to F,
M-119,1999-05-01,18:43,24.9,N,
M-119,1999-05-02,3:47,29.6,F to B,F
M-119,1999-05-02,6:40,29.2,F to B,
M-119,1999-05-14,7:40,33.1,B,
M-119,1999-05-16,7:43,30.1,F,
M-119,1999-05-28,18:53,26.7,N,
M-119,1999-05-30,6:18,27.8,N,
M-119,1999-05-30,15:53,27.4,N,
M-119,1999-06-05,6:59,28,N,
M-119,1999-06-05,18:38,27.7,N,
M-120,1998-09-17,7:20,11.6,N,
M-120,1998-09-22,6:54,12.5,N,
M-120,1998-10-02,18:41,13.7,N,
M-120,1998-10-11,7:10,13.7,N,
M-120,1998-10-26,18:43,15.2,N,
M-120,1998-11-03,6:30,15.1,N,
M-120,1998-11-11,6:18,15.8,N,
M-120,1998-12-09,6:22,16.5,N,
M-120,1998-12-10,18:35,16.5,N,
M-120,1998-12-12,7:00,17.4,N,
M-120,1998-12-18,17:18,17,N,
M-120,1999-04-13,6:45,28,N,
M-120,1999-04-27,23:35,29.8,N,
M-120,1999-05-20,7:08,32,F,
M-120,1999-05-23,6:47,31.4,N,
M-120,1999-05-27,22:06,32.6,N,
M-120,1999-05-28,21:36,31.5,N,
M-120,1999-05-29,2:30,31.3,N,
M-120,1999-05-29,16:39,31.7,N,
M-120,1999-05-30,6:31,32.5,N,
M-120,1999-05-31,7:11,31.8,N,
M-120,1999-05-31,18:58,31.1,N,
M-120,1999-06-01,6:49,30.8,N,
M-120,1999-06-05,19:00,32.9,N,
M-120,1999-06-09,8:43,32.1,N to F,
M-120,1999-12-23,0:00,45.3,N,
M-120,2000-01-12,7:11,50.4,F,
M-120,2000-01-26,7:30,50.6,F,
M-120,2000-02-11,7:26,51.6,F,
M-120,2000-02-21,6:42,56.3,B,
M-120,2004-04-24,11:17,66.3,N to F,
M-121,1998-09-17,7:12,10.8,N,
M-122,1998-10-11,7:03,10.6,N,
M-122,1998-10-26,18:29,12.2,N,
M-122,1998-10-29,18:37,12,N,
M-122,1998-12-09,6:32,14.5,N,
M-122,1998-12-10,18:36,14.2,N,
M-122,1998-12-12,7:01,14.4,N,
M-122,1998-12-14,18:43,14.4,N,
M-122,1998-12-18,17:17,14.4,N,
M-122,1999-04-03,8:00,23.4,F,
M-122,1999-04-11,9:05,20.1,N,
M-122,1999-04-15,16:44,21.85,N,
M-122,1999-04-17,7:08,23.9,N to F,
M-122,1999-04-22,7:16,25.8,F,
M-122,1999-04-24,6:35,24.2,F,
M-122,1999-04-27,20:35,25.1,N,
M-122,1999-04-28,6:13,24.5,N,
M-122,1999-04-28,19:00,23.9,N,
M-122,1999-04-29,3:10,25.2,N,
M-122,1999-04-29,18:00,24,N,
M-122,1999-04-30,18:31,23.5,N,
M-122,1999-05-01,20:54,22.4,N,
M-122,1999-05-01,23:04,22.8,N,
M-122,1999-05-02,2:43,28,F to B,F
M-122,1999-05-04,7:03,25.9,N to F,
M-122,1999-05-14,7:10,27,F,
M-122,1999-05-14,17:48,25.2,N to F,
M-122,1999-05-19,17:15,24.5,N,
M-122,1999-05-23,6:48,26.9,N,
M-122,1999-05-27,21:44,25.8,N,
M-122,1999-05-28,19:06,25.6,N,
M-122,1999-05-30,6:51,25.6,N,
M-122,1999-05-30,16:09,25.5,N,
M-122,1999-06-05,7:00,28.6,F,
M-122,1999-06-05,18:37,28.3,N to F,
M-122,1999-06-09,8:52,26.2,N,
M-122,1999-12-14,7:58,41.6,F,
M-122,2000-01-10,6:20,38.3,N,
M-122,2000-01-12,6:41,43.7,F to B,
M-122,2000-02-05,6:27,40.6,N,
M-122,2000-02-07,8:19,41.1,N,
M-122,2000-02-28,18:41,42.7,N,
M-122,2000-03-02,19:10,40.6,N,
M-122,2000-10-10,6:23,50.3,N,
M-122,2001-07-22,6:50,63,B,
M-122,2001-07-22,18:45,62.5,B,
M-122,2001-07-27,18:59,59.3,N,
M-122,2001-07-28,18:46,55,N,
M-122,2001-08-07,18:15,52.4,N,
M-122,2001-08-12,18:04,54.7,N,
M-122,2001-08-19,18:45,55.3,N,
M-122,2001-08-25,19:00,57,N to F,
M-122,2001-09-07,18:40,51,N,
M-122,2001-09-23,7:14,52.3,N,
M-122,2001-11-08,18:22,56.2,N to F,
M-122,2002-04-07,7:10,59.2,F,
M-122,2002-04-14,6:23,63.8,F to B,
M-122,2002-05-18,18:38,56.3,N,
M-122,2002-06-06,6:51,57.6,F,
M-122,2002-06-21,18:17,50,N,
M-122,2002-07-04,18:43,54,N,
M-122,2002-07-08,8:09,57.7,F,
M-122,2002-07-14,18:21,52.7,N,
M-122,2002-11-12,6:37,55,N,
M-122,2003-03-08,7:49,55.5,N to F,
M-122,2004-06-13,18:46,53.9,N,
M-122,2004-06-17,18:37,56,N,
M-122,2004-06-22,6:40,60.3,F,
M-122,2004-11-30,17:56,58.9,N to F,
M-122,2004-12-08,18:40,56.2,N,
M-122,2007-02-22,6:38,55.3,N,
M-122,2007-06-16,6:44,65.1,F,
M-123,1998-10-29,18:43,11,N,
M-123,1998-12-12,6:55,13.8,N,
M-128,1999-05-10,18:44,13.1,N,
M-128,1999-05-14,18:00,14.2,F,S
M-128,1999-05-23,7:20,15,N,
M-129,1999-04-27,21:01,10,N,
M-129,1999-04-28,2:25,10.1,N,S
M-129,1999-05-01,22:23,10.2,N,
M-129,1999-05-10,18:39,11.1,N,
M-129,1999-05-27,17:53,12.5,N,
M-129,1999-05-28,3:48,12.9,N,
M-129,1999-05-28,16:08,12.4,N,
M-129,1999-05-28,20:25,13,N,S
M-129,1999-05-29,2:43,12.7,N,
M-129,1999-05-29,21:52,12.8,N,
M-129,1999-05-30,15:56,12.7,N,
M-129,1999-05-31,17:59,12.4,N,
M-129,1999-06-02,7:15,12.5,N,
M-129,1999-06-05,18:44,13,N,
M-129,1999-12-23,0:00,28,N,
M-129,2000-02-05,6:42,34.6,F,
M-129,2000-02-12,18:50,34.5,N,
M-129,2000-02-21,6:27,36.3,N to F,
M-129,2000-02-23,19:04,37.7,F,
M-129,2000-02-27,7:32,36.3,N,
M-129,2000-02-28,18:33,35.4,N,
M-129,2000-03-06,17:21,36.1,N,
M-129,2000-03-13,18:44,39,N,
M-129,2000-03-18,7:11,37.6,N,
M-129,2000-03-20,6:30,38.7,N to F,
M-129,2000-09-15,18:30,47,N,
M-129,2000-09-23,19:00,47.1,N,
M-129,2000-09-27,6:24,51.1,F,
M-129,2000-10-01,18:18,50,N,
M-129,2000-10-02,18:40,48.5,N,
M-129,2000-11-03,18:48,50.4,N,
M-129,2000-12-08,6:43,55.1,F,
M-129,2001-08-18,18:40,55.5,N,
M-129,2002-04-15,11:46,52.4,N,
M-129,2002-04-22,7:20,51,N,
M-129,2002-05-30,6:55,51.9,N,
M-129,2002-06-02,18:18,49.6,N,
M-129,2002-07-09,17:49,53.9,N,
M-129,2002-07-18,18:35,57.6,F,
M-129,2002-07-19,7:33,56.8,F,
M-130,1999-05-29,18:28,7.2,N,
M-130,1999-05-30,16:05,7.6,N,
M-130,1999-06-01,5:22,7.7,N,
M-131,1999-05-30,17:38,5.35,N,
M-133,1999-05-28,20:51,8.5,N,
M-133,1999-05-29,18:33,8.3,N,
M-133,1999-05-30,17:45,8.5,N,
M-140,2000-01-26,6:58,12.5,N to F,
M-140,2000-01-30,18:05,11.3,N,
M-140,2000-01-31,18:41,12.2,N,
M-140,2000-02-05,7:33,13.3,F,S
M-140,2000-02-08,18:17,13.5,N,
M-140,2000-02-09,17:30,13.5,N,
M-140,2000-02-12,18:38,14.2,F,S
M-140,2000-02-13,17:32,13.9,N,
M-140,2000-02-15,18:47,14.8,F,
M-140,2000-02-23,17:43,14.8,N to F,
M-140,2000-02-28,19:12,15.4,N to F,
M-140,2000-03-06,17:18,16.8,N to F,
M-140,2000-03-07,17:03,16.8,N,
M-140,2000-03-11,18:16,17.1,N,
M-140,2000-03-12,6:28,17.4,N,
M-140,2000-03-13,18:18,17.1,N,
M-140,2000-03-14,18:37,17.1,N,
M-140,2000-03-16,6:52,17,N,
M-140,2000-03-18,7:14,17.3,N,
M-140,2000-03-20,7:09,16.7,N,
M-140,2000-09-15,18:26,32,N,
M-140,2000-09-18,18:24,32.3,N,
M-140,2000-09-19,18:55,32.4,N,
M-140,2000-09-29,6:44,35.3,F,
M-140,2000-10-01,18:29,34.3,N,
M-140,2000-11-03,18:38,37.2,N to F,F
M-140,2000-12-08,7:23,40,F,
M-140,2000-12-09,17:59,37.9,N,
M-140,2000-12-10,18:34,37.8,N,
M-140,2001-07-22,7:40,55.9,B,
M-140,2001-07-28,17:48,48.5,N,
M-140,2001-08-12,18:02,46.1,N,
M-140,2001-09-15,18:37,50.6,F,
M-140,2001-09-23,7:15,48.7,N to F,
M-140,2001-10-11,7:19,55.6,F to B,
M-140,2001-10-28,6:41,53.6,F,F
M-140,2001-11-02,10:00,48.9,N,
M-140,2001-11-24,9:33,47.2,N,
M-140,2002-04-05,6:40,54.4,N,
M-140,2002-04-17,6:52,51.8,N,
M-140,2002-04-17,18:37,49.7,N,
M-140,2002-06-16,6:38,54,N,
M-140,2002-06-21,17:43,50.5,N,
M-140,2002-07-08,7:21,52.9,F,
M-140,2002-07-08,8:10,56.1,F,F
M-141,2000-01-26,6:53,10.4,N,
M-141,2000-02-09,18:15,11.6,N,
M-141,2000-02-12,18:48,12.2,F,S
M-141,2000-02-15,19:13,12.4,N to F,
M-141,2000-02-23,17:26,12.8,N,
M-141,2000-02-28,18:39,13,N,
M-141,2000-03-06,17:19,14.5,N to F,
M-141,2000-03-07,18:07,14.6,N,
M-141,2000-03-11,18:10,14.6,N,
M-141,2000-03-12,6:30,14.7,N,
M-141,2000-03-13,18:20,14.6,N,
M-141,2000-03-14,18:37,14.6,N,
M-141,2000-03-16,6:52,14.4,N,
M-141,2000-03-20,7:10,14.2,N,
M-141,2000-09-15,19:03,26.9,N,
M-141,2000-09-19,19:03,27.5,N,
M-141,2000-09-24,6:38,25.7,N,
M-141,2000-10-01,18:39,28.5,N,
M-141,2002-04-07,7:47,43,N,
M-141,2002-06-21,17:54,44.8,N,
M-141,2002-12-20,7:00,49.2,N,
M-141,2003-01-02,6:29,48.4,N,
M-141,2003-01-17,6:42,48,N,
M-141,2003-03-23,18:01,46.2,N,
M-141,2003-03-27,7:10,47,N,
M-141,2003-09-07,6:52,47.4,N,
M-141,2004-10-16,7:34,48.2,N,
M-141,2005-01-06,6:59,52.2,N,
M-141,2005-02-09,6:31,53.3,N to F,
M-142,2000-01-10,6:55,17.6,N,
M-142,2000-01-13,18:36,18.4,N,
M-142,2000-02-03,7:05,20.8,N,
M-142,2000-02-05,7:30,21.5,N,
M-142,2000-02-08,18:18,21.5,N,
M-142,2000-02-09,17:36,21.8,N,
M-142,2000-02-11,7:40,24,F,
M-142,2000-02-12,18:36,22.7,N,
M-142,2000-02-13,17:32,22.5,N,
M-142,2000-02-15,18:50,21.5,N,
M-142,2000-02-21,6:33,23.3,F,
M-142,2000-02-23,17:25,22.5,N,
M-142,2000-02-27,7:33,22.7,N,
M-142,2000-02-28,18:11,23,N,
M-142,2000-03-02,19:07,22.6,N,
M-142,2000-03-06,17:24,24,N,
M-142,2000-03-07,17:07,24.1,N,
M-142,2000-03-11,18:56,22.9,N,
M-142,2000-03-13,18:27,23.3,N,
M-142,2000-03-14,18:39,24.1,N,
M-142,2000-03-16,6:55,24.5,N,
M-142,2000-03-18,7:10,24.4,N,
M-142,2000-09-11,6:57,36.9,N,
M-142,2000-09-15,18:22,36.7,N,
M-142,2000-09-24,6:30,35.1,N,
M-142,2000-10-01,18:58,37,N,
M-142,2000-10-02,4:05,40.5,F,
M-142,2000-10-02,19:07,38,N,
M-142,2000-11-03,18:38,40.5,N,
M-142,2000-12-07,6:50,41.5,N to F,
M-142,2001-08-12,19:03,46.2,N,
M-142,2001-08-16,6:23,48.8,N,
M-142,2001-08-19,17:57,46.9,N,
M-142,2001-09-26,6:45,46.5,N to F,
M-142,2001-10-17,8:08,47.2,N,
M-142,2001-10-23,19:03,48.9,N,
M-142,2001-11-02,9:08,44.6,N,
M-142,2001-11-26,11:16,47.4,N,
M-142,2002-04-05,6:28,54.8,N to F,
M-142,2002-04-23,8:20,52.5,N to F,
M-142,2002-04-27,7:01,50.1,N,
M-142,2002-05-08,7:40,49.7,N,
M-142,2002-05-31,19:10,50,N,
M-142,2002-06-06,6:52,52.2,N,
M-142,2002-06-20,6:44,53.8,N,
M-142,2002-07-17,6:56,52.7,N to F,
M-142,2002-07-19,19:26,47.5,N,
M-142,2002-11-08,8:54,56.1,F,
M-142,2002-11-17,6:01,53.7,N,
M-142,2002-11-28,6:20,49.8,N,
M-142,2002-12-10,6:47,45.2,N,
M-142,2002-12-14,18:51,51.4,N,
M-142,2002-12-22,7:07,53,F,
M-142,2002-12-25,6:43,51.4,N,
M-142,2003-01-06,7:05,50.9,N,
M-142,2003-03-20,6:16,54.5,N to F,
M-148,2000-10-12,6:19,21.8,N,
M-148,2000-10-16,18:50,21.6,N,
M-148,2000-12-09,18:27,28.2,N to F,
M-148,2000-12-10,18:26,28.1,N,
M-148,2001-09-07,18:34,45,N,
M-148,2001-09-15,18:45,51.8,F,
M-148,2001-09-27,17:45,47.1,N,
M-148,2001-10-05,18:30,47.6,N,
M-148,2001-10-17,18:10,45.2,N,
M-148,2001-10-28,6:56,49.8,F,F
M-148,2001-11-01,18:53,47.5,N,
M-148,2002-11-12,6:15,59.8,N to F,
M-148,2002-11-20,19:00,54.2,N,
M-148,2002-12-14,18:28,57.4,N to F,
M-148,2002-12-20,6:58,61.7,F,
M-148,2003-09-06,6:26,60.4,N to F,
M-148,2004-12-02,18:03,62.3,N,
M-148,2010-04-28,6:49,68.6,N to F,
M-151,2000-10-01,18:58,14.2,N,
M-151,2000-10-02,2:40,14.5,N,
M-151,2000-10-09,17:52,14.8,N,
M-151,2000-10-10,6:16,15,N,
M-151,2000-10-11,17:47,14.8,N,
M-151,2000-10-12,6:18,14.9,N,
M-151,2000-10-12,17:43,14.8,N,
M-151,2000-10-16,17:32,14.9,N,
M-151,2000-10-17,6:19,15.7,N,
M-151,2000-10-20,17:47,15.4,N,
M-151,2000-10-25,6:29,16.3,N,
M-151,2000-10-28,18:08,16.4,N,
M-151,2000-12-05,7:27,21.8,N,
M-151,2000-12-06,6:35,20.9,N,
M-155,2000-10-02,18:40,12.8,N,
M-155,2000-10-09,18:19,13.1,N,
M-155,2000-10-11,17:37,13.35,N,
M-155,2000-10-11,18:40,13.5,N,S
M-155,2000-10-12,18:09,13.1,N,
M-155,2000-10-12,18:53,13.5,N,S
M-155,2000-10-16,17:47,13.5,N,
M-155,2000-10-17,6:18,14,N,
M-155,2000-10-20,17:53,13.8,N,
M-155,2000-10-22,17:08,13.7,N,
M-155,2000-10-25,6:27,13.9,N,
M-155,2000-10-28,17:40,13.7,N,
M-155,2000-11-06,18:28,14.9,N,
M-155,2000-11-09,6:37,15.3,N,
M-155,2000-12-06,6:37,17.4,N,
M-155,2000-12-09,17:21,17.8,N,
M-155,2000-12-10,16:59,18.7,N,
M-155,2001-07-18,6:54,29.1,N,
M-155,2001-07-20,17:00,29.2,N,
M-155,2001-08-06,6:28,34.8,N to F,
M-155,2001-09-07,18:23,32,N,
M-155,2001-10-17,8:11,37.6,F,
M-155,2002-04-14,7:24,44.6,F,
M-155,2002-04-17,6:57,43.6,N,
M-155,2002-04-20,6:57,44.1,N,
M-155,2002-04-22,7:10,47.2,F,
M-155,2002-04-23,8:09,44.2,N to F,
M-155,2002-04-27,6:15,43.9,N,
M-155,2002-04-27,7:46,44.1,N,
M-155,2002-05-06,7:25,46,F,
M-155,2002-05-18,6:30,47.5,F,
M-155,2002-05-30,9:11,47.1,F,
M-155,2002-06-01,6:45,45.5,N to F,
M-155,2002-07-19,19:36,46.2,N,
M-155,2002-11-24,6:17,53.1,F,
M-155,2002-12-22,7:28,53.7,F,
M-155,2002-12-25,6:50,50.9,N to F,
M-155,2003-01-01,7:47,49.3,N,
M-155,2003-01-02,6:25,52,F,
M-155,2003-01-03,8:36,49.2,N,
M-155,2003-01-06,7:18,49.4,N,
M-155,2003-01-06,8:40,50,N,F
M-155,2003-08-25,6:30,51.7,N,
M-155,2003-09-17,7:15,52.7,N,
M-155,2003-10-09,6:26,56.6,N to F,
M-155,2003-11-06,6:21,60.8,B,
M-155,2004-12-02,18:19,58,N,
M-157,2000-10-02,2:59,12,N,
M-157,2000-10-06,18:18,12.7,N,
M-157,2000-10-09,17:48,12.6,N,
M-157,2000-10-11,17:22,12.3,N,
M-157,2000-10-12,6:18,12.9,N to F,
M-157,2000-10-16,17:26,12.6,N,
M-157,2000-10-17,6:24,13.5,N,
M-157,2000-10-20,17:46,13.1,N,
M-157,2000-10-22,17:21,13.4,N,
M-157,2000-10-25,6:27,13.7,N,
M-157,2000-10-28,17:22,13.5,N,
M-157,2000-11-06,17:28,14.1,N,
M-157,2000-11-09,6:38,15,N,
M-157,2000-12-04,6:43,16.9,N,
M-157,2000-12-05,6:59,17.1,N,
M-157,2000-12-09,17:23,16.9,N,
M-157,2000-12-10,17:01,17,N,
M-157,2001-08-16,6:23,33,N,
M-157,2001-08-25,18:52,30.7,N,
