date,time,latitude,longitude,context,habitat,age,sex,activity,remarks,name,name2,clanID,attendancestop,prey,obsstart,obsstop,sucklingID,denhole,injuryID,earR,earL,altitude,waypoint,observer
2006-11-03,18:20,-3.15710,35.61296,den Mango,,cub,,,,M-269,,M,19:08,1,18:20,19:08,,,,,,,,BW+OH
2006-11-03,18:24,-3.15877,35.61134,,GRS,ad,1,,,T-091,,M,,,,,,,,,,,,BW+OH
2007-02-17,17:17,-3.18258,35.60796,,GRS,ad,1,,border to m-terr,L-227,,L,,,,,,,,,,,,BW+OH
2007-02-17,17:52,-3.16900,35.55883,den Locki,,ad,2,,L next to DH,L-153,,L,18:02,1,17:52,18:02,,,,,,,,BW+OH
2007-02-17,17:52,-3.16900,35.55883,den Locki,,ad,,,,,,L,18:02,1,17:52,18:02,,,,,,,,BW+OH
2007-02-17,18:40,-3.16900,35.55883,den Locki,,ad,2,,L 100m from den because now yadm LI 20m from DH,L-153,,L,18:55,1,18:40,18:55,,,,,,,,BW+OH
2007-02-18,06:22,-3.15126,35.64630,,ROD/GRM,ad,2,,,M-098,,M,,,,,,,,,,,,BW+OH
2007-02-18,06:22,-3.15126,35.64630,,ROD/GRM,ad,1,,,M-207,,M,,,,,,,,,,,,BW+OH
2007-02-18,06:22,-3.15126,35.64630,,ROD/GRM,ad,1,,,T-091,,M,,,,,,,,,,,,BW+OH
2007-02-18,06:30,-3.14781,35.64164,,GRS,ad,1,,,A-056,,M,,,,,,,,,,,,BW+OH
2007-02-18,06:30,-3.14781,35.64164,,GRS,ad,1,,,F-100,,M,,,,,,,,,,,,BW+OH
2007-02-18,06:30,-3.14781,35.64164,,GRS,ad,2,,,M-006,,M,,,,,,,,,,,,BW+OH
2007-02-18,06:30,-3.14781,35.64164,,GRS,ad,2,,,M-122,,M,,,,,,,,,,,,BW+OH
2007-02-18,06:30,-3.14781,35.64164,,GRS,ad,2,,,M-152,,M,,,,,,,,,,,,BW+OH
2007-02-18,06:30,-3.14781,35.64164,,GRS,ad,1,,,M-214,,M,,,,,,,,,,,,BW+OH
2007-02-18,06:30,-3.14781,35.64164,,GRS,ad,1,,,M-226,,M,,,,,,,,,,,,BW+OH
2007-02-18,06:30,-3.14781,35.64164,,GRS,ad,2,,,M-234,,M,,,,,,,,,,,,BW+OH
2007-02-18,06:30,-3.14781,35.64164,,GRS,sad,2,,,M-236,,M,,,,,,,,,,,,BW+OH
2007-02-18,06:30,-3.14781,35.64164,,GRS,sad,2,,,M-239,,M,,,,,,,,,,,,BW+OH
2007-02-18,06:30,-3.14781,35.64164,,GRS,sad,1,,,M-244,,M,,,,,,,,,,,,BW+OH
2007-02-18,06:30,-3.14781,35.64164,,GRS,cub,,,,M-262,,M,,,,,,,,,,,,BW+OH
2007-02-18,06:43,-3.14781,35.64164,,GRS,ad,1,,,L-131,,M,,,,,,,,,,,,BW+OH
2007-02-18,06:52,-3.14781,35.64164,,GRS,ad,1,,,M-183,,M,,,,,,,,,,,,BW+OH
2007-02-18,06:52,-3.14781,35.64164,,GRS,ad,1,,,U-080,,M,,,,,,,,,,,,BW+OH
2007-02-18,07:26,-3.14781,35.64164,,GRS,ad,1,,,L-194,,M,,,,,,,,,,,,BW+OH
2007-02-18,07:26,-3.14781,35.64164,,GRS,ad,1,,immigration,T-111,,M,,,,,,,,,,,,BW+OH
2007-02-18,09:00,-3.15330,35.62516,,GRS,ad,1,,,M-231,,M,,,,,,,,,,,,BW+OH
2007-02-18,09:23,-3.16423,35.60557,,GRM,ad,1,,,E-127,,E,,,,,,,,,,,,BW+OH
2007-02-18,09:24,-3.16435,35.60487,,GRM,ad,2,,,E-088,,E,,,,,,,,,,,,BW+OH
2007-02-18,09:26,-3.16451,35.60365,,GRM,ad,1,,,M-136,,E,,,,,,,,,,,,BW+OH
2007-02-18,09:33,-3.16524,35.60094,,GRM,ad,2,,,E-006,,E,,,,,,,,,,,,BW+OH
2007-02-18,09:33,-3.16524,35.60094,,GRM,ad,2,,,E-116,,E,,,,,,,,,,,,BW+OH
2007-02-18,09:33,-3.16524,35.60094,,GRM,sad,2,,,E-141,,E,,,,,,,,,,,,BW+OH
2007-02-18,09:33,-3.16524,35.60094,,GRM,sad,1,,,E-142,,E,,,,,,,,,,,,BW+OH
2007-02-18,09:33,-3.16524,35.60094,,GRM,cub,,,,,,E,,,,,,,,,,,,BW+OH
2007-02-18,09:37,-3.16524,35.60094,,GRM,ad,1,,,M-170,,E,,,,,,,,,,,,BW+OH
2007-02-18,09:48,-3.15906,35.59648,,GRM,ad,1,,,M-162,,E,,,,,,,,,,,,BW+OH
2007-02-18,09:57,-3.16086,35.59966,,GRM,ad,1,,,E-135,,E,,,,,,,,,,,,BW+OH
2007-02-18,09:57,-3.16086,35.59966,,GRM,ad,2,,,E-136,,E,,,,,,,,,,,,BW+OH
2007-02-18,09:57,-3.16086,35.59966,,GRM,cub,,,,E-151,,E,,,,,,,,,,,,BW+OH
2007-02-18,10:45,-3.16091,35.59772,,GRM,cub,,,same size as previous,E-147,,E,,,,,,,,,,,,BW+OH
2007-02-18,10:45,-3.16091,35.59772,,GRM,sad,,,slightly larger than previous,,,E,,,,,,,,,,,,BW+OH
2007-02-18,10:57,-3.15187,35.60673,,GRM/HER,ad,2,,,E-101,,E,,,,,,,,,,,,BW+OH
2007-02-18,18:09,-3.16012,35.61761,,HER,sad,2,,,M-252,,M,,,,,,,,,,,,BW+OH
2007-02-19,06:30,-3.16717,35.61376,,GRM,ad,2,,intrusion,E-102,,E,,,,,,,,,,,,BW+OH
2007-02-19,06:39,-3.16086,35.61746,,GRS,ad,2,,,M-225,,M,,,,,,,,,,,,BW+OH
2007-02-19,06:47,-3.15623,35.61269,,GRS,ad,2,,,M-180,,M,,,,,,,,,,,,BW+OH
2007-02-19,06:47,-3.15623,35.61269,,GRS,ad,2,,,M-232,,M,,,,,,,,,,,,BW+OH
2007-02-19,06:47,-3.15623,35.61269,,GRS,ad,2,,,M-234,,M,,,,,,,,,,,,BW+OH
2007-02-19,07:03,-3.15697,35.59044,,GRS,ad,2,,,E-080,,E,,,,,,,,,,,,BW+OH
2007-02-19,07:03,-3.15697,35.59044,,GRS,sad,1,,,E-143,,E,,,,,,,,,,,,BW+OH
2007-02-19,07:03,-3.15697,35.59044,,GRS,sad,1,,,E-144,,E,,,,,,,,,,,,BW+OH
2007-02-19,07:03,-3.15697,35.59044,,GRS,cub,,,,E-145,,E,,,,,,,,,,,,BW+OH
2007-02-19,07:13,-3.15697,35.59044,,GRS,ad,1,,,L-123,,E,,,,,,,,,,,,BW+OH
2007-02-19,07:13,-3.15697,35.59044,,GRS,ad,1,,,M-116,,E,,,,,,,,,,,,BW+OH
2007-02-19,07:13,-3.15697,35.59044,,GRS,ad,1,,,M-136,,E,,,,,,,,,,,,BW+OH
2007-02-19,07:30,-3.15921,35.58918,,GRS,ad,2,,,E-088,,E,,,,,,,,,,,,BW+OH
2007-02-19,07:30,-3.15921,35.58918,,GRS,ad,2,,,E-103,,E,,,,,,,,,,,,BW+OH
2007-02-19,07:30,-3.15921,35.58918,,GRS,cub,,,,E-147,,E,,,,,,,,,,,,BW+OH
2007-02-19,07:30,-3.15921,35.58918,,GRS,cub,,,,E-151,,E,,,,,,,,,,,,BW+OH
2007-02-19,07:30,-3.15921,35.58918,,GRS,cub,,,,,,E,,,,,,,,,,,,BW+OH
2007-02-19,07:40,-3.16013,35.59012,,GRS,ad,1,,,M-170,,E,,,,,,,,,,,,BW+OH
2007-02-19,08:05,-3.16217,35.59253,,GRS,ad,2,,,E-006,,E,,,,,,,,,,,,BW+OH
2007-02-19,08:05,-3.16217,35.59253,,GRS,ad,2,,,E-116,,E,,,,,,,,,,,,BW+OH
2007-02-19,08:05,-3.16217,35.59253,,GRS,cub,,,,E-152,,E,,,,,,,,,,,,BW+OH
2007-02-19,08:05,-3.16217,35.59253,,GRS,cub,,,,,,E,,,,,,,,,,,,BW+OH
2007-02-19,08:49,-3.15724,35.59254,,GRS,ad,2,,,E-095,,E,,,,,,,,,,,,BW+OH
2007-02-19,08:49,-3.15697,35.59044,,GRS,sad,2,,,E-141,,E,,,,,,,,,,,,BW+OH
2007-02-19,08:49,-3.15697,35.59044,,GRS,sad,1,,,E-142,,E,,,,,,,,,,,,BW+OH
2007-02-19,09:22,-3.16981,35.60189,,HER,ad,2,,intrusion,E-115,,E,,,,,,,,,,,,BW+OH
2007-02-20,06:52,-3.18155,35.61527,,GRM,ad,2,,intrusion,L-015,,L,,,,,,,,,,,,BW+OH
2007-02-20,06:52,-3.18155,35.61527,,GRM,ad,1,,intrusion,L-243,,L,,,,,,,,,,,,BW+OH
2007-02-20,07:01,-3.18433,35.61196,,GRM,ad,2,,intrusion,L-013,,L,,,,,,,,,,,,BW+OH
2007-02-20,07:01,-3.18433,35.61196,,GRM,ad,1,,intrusion,L-222,,L,,,,,,,,,,,,BW+OH
2007-02-20,07:01,-3.18433,35.61196,,GRM,sad,2,,intrusion,L-255,,L,,,,,,,,,,,,BW+OH
2007-02-20,07:16,-3.18403,35.60935,,GRM,ad,2,,,L-136,,L,,,,,,,,,,,,BW+OH
2007-02-20,07:19,-3.18238,35.60890,,GRS,ad,2,,hunting,L-088,,L,,,,,,,,,,,,BW+OH
2007-02-20,07:22,-3.18238,35.60890,,GRS,ad,2,,intrusion,E-043,,E,,,,,,,,,,,,BW+OH
2007-02-20,07:29,-3.17946,35.60856,,GRL,ad,1,,,L-192,,L,,,,,,,,,,,,BW+OH
2007-02-20,07:33,-3.17955,35.60677,,GRM,ad,2,,,L-087,,L,,,,,,,,,,,,BW+OH
2007-02-20,07:33,-3.17955,35.60677,,GRM,ad,2,,,L-197,,L,,,,,,,,,,,,BW+OH
2007-02-20,07:33,-3.17955,35.60677,,GRM,ad,1,,,L-227,,L,,,,,,,,,,,,BW+OH
2007-02-20,07:33,-3.17955,35.60677,,GRM,sad,2,,,L-265,,L,,,,,,,,,,,,BW+OH
2007-02-20,08:33,-3.17337,35.57937,den Luzern,,ad,1,,,A-150,,L,9:18,3,8:33,8:35,,,,,,,,BW+OH
2007-02-20,08:33,-3.17337,35.57937,den Luzern,,ad,2,,,L-102,,L,9:18,3,8:33,9:02,,,,,,,,BW+OH
2007-02-20,08:33,-3.17337,35.57937,den Luzern,,ad,2,,,L-133,,L,9:18,3,8:33,9:07,,,,,,,,BW+OH
2007-02-20,08:33,-3.17337,35.57937,den Luzern,,ad,2,,,L-139,,L,9:18,3,8:33,9:18,,yes,,,,,,BW+OH
2007-02-20,08:33,-3.17337,35.57937,den Luzern,,ad,2,,,L-160,,L,9:18,3,8:33,8:55,,,,,,,,BW+OH
2007-02-20,08:33,-3.17337,35.57937,den Luzern,,cub,,,,L-275,,L,9:18,3,8:33,9:18,,,,,,,,BW+OH
2007-02-20,08:33,-3.17337,35.57937,den Luzern,,cub,,,,L-276,,L,9:18,3,8:33,9:18,,,,,,,,BW+OH
2007-02-20,08:33,-3.17337,35.57937,den Luzern,,cub,,,,L-277,,L,9:18,3,8:33,9:18,,,,,,,,BW+OH
2007-02-20,08:33,-3.17337,35.57937,den Luzern,,cub,,,,L-278,,L,9:18,3,8:33,9:18,,,,,,,,BW+OH
2007-02-20,08:33,-3.17337,35.57937,den Luzern,,cub,,,cub of L-160,L-281,,L,9:18,3,8:33,9:18,,,,,,,,BW+OH
2007-02-20,08:39,-3.17384,35.58137,den Lomako,,ad,2,,,L-132,,L,8:43,3,8:39,8:43,,yes,,,,,,BW+OH
2007-02-20,09:19,-3.17386,35.57988,,GRS,ad,1,,,S-093,,L,,,,,,,,,,,,BW+OH
2007-02-20,09:24,-3.17900,35.57983,,GRM,ad,2,,,L-146,,L,,,,,,,,,,,,BW+OH
2007-02-20,09:30,-3.18166,35.57069,,GRS,ad,2,,,L-141,,L,,,,,,,,,,,,BW+OH
2007-02-20,09:30,-3.18166,35.57069,,GRS,ad,1,,,M-139,,L,,,,,,,,,,,,BW+OH
2007-02-20,18:00,-3.17337,35.57937,den Luzern,,ad,1,,,A-146,,L,19:15,3,19:03,19:15,,,,,,,,BW+OH
2007-02-20,18:00,-3.17337,35.57937,den Luzern,,ad,2,,,L-088,,L,19:15,3,18:00,19:15,,,,,,,,BW+OH
2007-02-20,18:00,-3.17337,35.57937,den Luzern,,ad,2,,,L-102,,L,19:15,3,19:03,19:15,,,,,,,,BW+OH
2007-02-20,18:00,-3.17337,35.57937,den Luzern,,ad,2,,,L-146,,L,19:15,3,18:00,19:15,,,,,,,,BW+OH
2007-02-20,18:00,-3.17337,35.57937,den Luzern,,ad,2,,,L-151,,L,19:15,3,18:00,19:15,,,,,,,,BW+OH
2007-02-20,18:00,-3.17337,35.57937,den Luzern,,ad,1,,,L-171,,L,19:15,3,18:57,19:15,,,,,,,,BW+OH
2007-02-20,18:00,-3.17337,35.57937,den Luzern,,ad,2,,,L-225,,L,19:15,3,18:49,19:15,,,,,,,,BW+OH
2007-02-20,18:00,-3.17337,35.57937,den Luzern,,sad,2,,,L-246,,L,19:15,3,18:46,19:15,,,,,,,,BW+OH
2007-02-20,18:00,-3.17337,35.57937,den Luzern,,sad,2,,,L-250,,L,19:15,3,18:39,19:15,,,,,,,,BW+OH
2007-02-20,18:00,-3.17337,35.57937,den Luzern,,cub,,,,L-271,,L,19:15,3,18:00,19:15,,,,,,,,BW+OH
2007-02-20,18:00,-3.17337,35.57937,den Luzern,,cub,,,,L-273,,L,19:15,3,18:00,19:15,,,,,,,,BW+OH
2007-02-20,18:00,-3.17337,35.57937,den Luzern,,cub,,,,L-274,,L,19:15,3,18:00,19:15,,,,,,,,BW+OH
2007-02-20,18:00,-3.17337,35.57937,den Luzern,,cub,,,,L-277,,L,19:15,3,18:00,19:15,,,,,,,,BW+OH
2007-02-20,18:00,-3.17337,35.57937,den Luzern,,cub,,,,L-278,,L,19:15,3,18:00,19:15,,,,,,,,BW+OH
2007-02-20,18:00,-3.17337,35.57937,den Luzern,,cub,,,,,,L,19:15,3,18:00,19:15,,,,,,,,BW+OH
2007-02-21,06:36,-3.16970,35.60126,kill,GRS,ad,1,,"very red head, must have made the kill, intrusion",A-087,,E,7:26,,,,,,,,,,,BW+OH
2007-02-21,06:36,-3.16970,35.60126,kill,GRS,ad,2,,intrusion,E-103,,E,7:26,,,,,,,,,,,BW+OH
2007-02-21,06:36,-3.16970,35.60126,kill,GRS,ad,1,,intrusion,E-127,,E,7:26,,,,,,,,,,,BW+OH
2007-02-21,06:36,-3.16970,35.60126,kill,GRS,ad,1,,intrusion,E-133,,E,7:26,,,,,,,,,,,BW+OH
2007-02-21,06:36,-3.16970,35.60126,kill,GRS,sad,2,,intrusion,E-139,,E,7:26,,,,,,,,,,,BW+OH
2007-02-21,06:36,-3.16970,35.60126,kill,GRS,sad,2,,intrusion,E-141,,E,7:26,,,,,,,,,,,BW+OH
2007-02-21,06:36,-3.16970,35.60126,kill,GRS,cub,,,intrusion,E-147,,E,7:26,,,,,,,,,,,BW+OH
2007-02-21,06:36,-3.16970,35.60126,kill,GRS,ad,1,,intrusion,L-123,,E,7:26,,,,,,,,,,,BW+OH
2007-02-21,06:36,-3.16970,35.60126,kill,GRS,ad,1,,"immigration, wa around with eflat, see interactions",L-202,,E,7:26,,,,,,,,,,,BW+OH
2007-02-21,06:36,-3.16970,35.60126,kill,GRS,ad,1,,intrusion,M-116,,E,7:26,,,,,,,,,,,BW+OH
2007-02-21,06:36,-3.16970,35.60126,kill,GRS,ad,1,,intrusion,M-170,,E,7:26,,,,,,,,,,,BW+OH
2007-02-21,06:36,-3.16970,35.60126,kill,GRS,ad,1,,intrusion,M-188,,E,7:26,,,,,,,,,,,BW+OH
2007-02-21,06:36,-3.16627,35.60582,kill,GRS,ad,2,,"ea fresh kill, intrusion",E-115,,E,7:26,,,,,,,,,,,BW+OH
2007-02-21,06:36,-3.16627,35.60582,kill,GRS,ad,2,,intrusion,E-130,,E,7:26,,,,,,,,,,,BW+OH
2007-02-21,06:36,-3.16627,35.60582,kill,GRS,ad,1,,intrusion,E-131,,E,7:26,,,,,,,,,,,BW+OH
2007-02-21,06:52,-3.16970,35.60126,kill,GRS,ad,2,,"arrives 06:52, intrusion",E-124,,E,7:26,,,,,,,,,,,BW+OH
2007-02-21,06:57,-3.16970,35.60126,kill,GRS,ad,1,,"arrives 06:57, intrusion",L-148,,E,7:26,,,,,,,,,,,BW+OH
2007-02-21,07:42,-3.17158,35.60045,,GRM,ad,1,,intrusion,M-193,,L,,,,,,,,,,,,BW+OH
2007-02-21,08:05,-3.17384,35.58137,den Lomako,,ad,2,,,L-114,,L,8:08,3,8:05,8:08,,,,,,,,BW+OH
2007-02-21,08:05,-3.17384,35.58137,den Lomako,,cub,,,,,,L,8:08,3,8:05,8:08,,,,,,,,BW+OH
2007-02-21,08:05,-3.17384,35.58137,den Lomako,,cub,,,,,,L,8:08,3,8:05,8:08,,,,,,,,BW+OH
2007-02-21,08:13,-3.17326,35.57838,,GRS,ad,1,,,S-093,,L,,,,,,,,,,,,BW+OH
2007-02-21,08:15,-3.17469,35.57631,lion/kill BUF,GRS,ad,1,,at BUF carc with 2 yadm LIO,A-146,,L,9:00,,,,,,,,,,,BW+OH
2007-02-21,08:15,-3.17469,35.57631,lion/kill BUF,GRS,ad,2,,at BUF carc with 2 yadm LIO,L-002,,L,9:00,,,,,,,,,,,BW+OH
2007-02-21,08:15,-3.17469,35.57631,lion/kill BUF,GRS,ad,2,,at BUF carc with 2 yadm LIO,L-013,,L,9:00,,,,,,,,,,,BW+OH
2007-02-21,08:15,-3.17469,35.57631,lion/kill BUF,GRS,ad,2,,at BUF carc with 2 yadm LIO,L-087,,L,9:00,,,,,,,,,,,BW+OH
2007-02-21,08:15,-3.17469,35.57631,lion/kill BUF,GRS,ad,2,,at BUF carc with 2 yadm LIO,L-088,,L,9:00,,,,,,,,,,,BW+OH
2007-02-21,08:15,-3.17469,35.57631,lion/kill BUF,GRS,ad,2,,at BUF carc with 2 yadm LIO,L-139,,L,9:00,,,,,,,,,,,BW+OH
2007-02-21,08:15,-3.17469,35.57631,lion/kill BUF,GRS,ad,2,,at BUF carc with 2 yadm LIO,L-141,,L,9:00,,,,,,,,,,,BW+OH
2007-02-21,08:15,-3.17469,35.57631,lion/kill BUF,GRS,ad,2,,at BUF carc with 2 yadm LIO,L-151,,L,9:00,,,,,,,,,,,BW+OH
2007-02-21,08:15,-3.17469,35.57631,lion/kill BUF,GRS,ad,1,,at BUF carc with 2 yadm LIO,L-171,,L,9:00,,,,,,,,,,,BW+OH
2007-02-21,08:15,-3.17469,35.57631,lion/kill BUF,GRS,ad,2,,at BUF carc with 2 yadm LIO,L-187,,L,9:00,,,,,,,,,,,BW+OH
2007-02-21,08:15,-3.17469,35.57631,lion/kill BUF,GRS,ad,2,,at BUF carc with 2 yadm LIO,L-191,,L,9:00,,,,,,,,,,,BW+OH
2007-02-21,08:15,-3.17469,35.57631,lion/kill BUF,GRS,ad,1,,at BUF carc with 2 yadm LIO,L-192,,L,9:00,,,,,,,,,,,BW+OH
2007-02-21,08:15,-3.17469,35.57631,lion/kill BUF,GRS,ad,2,,at BUF carc with 2 yadm LIO,L-197,,L,9:00,,,,,,,,,,,BW+OH
2007-02-21,08:15,-3.17469,35.57631,lion/kill BUF,GRS,ad,2,,at BUF carc with 2 yadm LIO,L-224,,L,9:00,,,,,,,,,,,BW+OH
2007-02-21,08:15,-3.17469,35.57631,lion/kill BUF,GRS,ad,1,,at BUF carc with 2 yadm LIO,L-227,,L,9:00,,,,,,,,,,,BW+OH
2007-02-21,08:15,-3.17469,35.57631,lion/kill BUF,GRS,ad,1,,arrives 08:57,L-243,,L,9:00,,,,,,,,,,,BW+OH
2007-02-21,08:15,-3.17469,35.57631,lion/kill BUF,GRS,sad,2,,at BUF carc with 2 yadm LIO,L-250,,L,9:00,,,,,,,,,,,BW+OH
2007-02-21,08:15,-3.17469,35.57631,lion/kill BUF,GRS,sad,2,,at BUF carc with 2 yadm LIO,L-258,,L,9:00,,,,,,,,,,,BW+OH
2007-02-21,08:15,-3.17469,35.57631,lion/kill BUF,GRS,sad,1,,at BUF carc with 2 yadm LIO,L-259,,L,9:00,,,,,,,,,,,BW+OH
2007-02-21,08:15,-3.17469,35.57631,lion/kill BUF,GRS,ad,1,,at BUF carc with 2 yadm LIO,M-139,,L,9:00,,,,,,,,,,,BW+OH
2007-02-21,08:15,-3.17469,35.57631,lion/kill BUF,GRS,sad,,,at BUF carc with 2 yadm LIO,,,L,9:00,,,,,,,,,,,BW+OH
2007-02-21,08:15,-3.17469,35.57631,lion/kill BUF,GRS,sad,,,at BUF carc with 2 yadm LIO,,,L,9:00,,,,,,,,,,,BW+OH
2007-02-21,08:15,-3.17469,35.57631,lion/kill BUF,GRS,sad,,,at BUF carc with 2 yadm LIO,,,L,9:00,,,,,,,,,,,BW+OH
2007-02-21,08:15,-3.17469,35.57631,lion/kill BUF,GRS,sad,,,at BUF carc with 2 yadm LIO,,,L,9:00,,,,,,,,,,,BW+OH
2007-02-21,09:05,-3.17337,35.57937,den Luzern,,ad,2,,"brings food (bu-leg), but cubs not out and only cw on it in the evening",L-151,,L,9:15,3,9:05,9:15,,,,,,,,BW+OH
2007-02-21,09:05,-3.17337,35.57937,den Luzern,,ad,1,,,L-192,,L,9:15,3,9:05,9:15,,,,,,,,BW+OH
2007-02-21,09:49,-3.14275,35.62243,,GRS,ad,1,,intrusion,X-040,U-042,U,,,,,,,,,,,,BW+OH
2007-02-21,17:42,-3.17337,35.57937,den Luzern,,ad,2,,,L-087,,L,19:10,3,18:31,19:10,,,,,,,,BW+OH
2007-02-21,17:42,-3.17337,35.57937,den Luzern,,ad,2,,,L-088,,L,19:10,3,17:42,19:10,,,,,,,,BW+OH
2007-02-21,17:42,-3.17337,35.57937,den Luzern,,ad,2,,,L-102,,L,19:10,3,18:30,19:10,,,,,,,,BW+OH
2007-02-21,17:42,-3.17337,35.57937,den Luzern,,ad,2,,,L-139,,L,19:10,3,18:33,19:10,,,,,,,,BW+OH
2007-02-21,17:42,-3.17337,35.57937,den Luzern,,ad,2,,,L-151,,L,19:10,3,17:42,19:10,,,,,,,,BW+OH
2007-02-21,17:42,-3.17337,35.57937,den Luzern,,sad,2,,,L-250,,L,19:10,3,18:33,19:10,,,,,,,,BW+OH
2007-02-21,17:42,-3.17337,35.57937,den Luzern,,sad,2,,,L-265,,L,19:10,3,18:05,19:10,,,,,,,,BW+OH
2007-02-21,17:42,-3.17337,35.57937,den Luzern,,cub,,,,L-273,,L,19:10,3,17:42,19:10,,,,,,,,BW+OH
2007-02-21,17:42,-3.17337,35.57937,den Luzern,,cub,,,,L-274,,L,19:10,3,17:42,19:10,,,,,,,,BW+OH
2007-02-21,17:42,-3.17337,35.57937,den Luzern,,cub,,,,L-276,,L,19:10,3,17:42,19:10,,,,,,,,BW+OH
2007-02-21,17:42,-3.17337,35.57937,den Luzern,,cub,,,,L-277,,L,19:10,3,17:42,19:10,,,,,,,,BW+OH
2007-02-21,17:42,-3.17337,35.57937,den Luzern,,cub,,,,L-278,,L,19:10,3,17:42,19:10,,,,,,,,BW+OH
2007-02-22,06:31,-3.14944,35.64242,,GRM,ad,1,,,A-056,,M,,,,,,,,,,,,BW+OH
2007-02-22,06:31,-3.14944,35.64242,,GRM,ad,2,,,M-122,,M,,,,,,,,,,,,BW+OH
2007-02-22,06:31,-3.14944,35.64242,,GRM,cub,,,,M-261,,M,,,,,,,,,,,,BW+OH
2007-02-22,06:31,-3.14944,35.64242,,GRM,cub,,,,M-262,,M,,,,,,,,,,,,BW+OH
2007-02-22,06:51,-3.14784,35.63245,,GRS,sad,2,,,M-238,,M,,,,,,,,,,,,BW+OH
2007-02-22,06:51,-3.14784,35.63245,,GRS,sad,2,,,M-239,,M,,,,,,,,,,,,BW+OH
2007-02-22,06:51,-3.14784,35.63245,,GRS,sad,1,,,M-241,,M,,,,,,,,,,,,BW+OH
2007-02-22,06:57,-3.14784,35.63245,,GRS,ad,1,,,E-094,,M,,,,,,,,,,,,BW+OH
2007-02-22,06:57,-3.14784,35.63245,,GRS,ad,2,,with leg of wi calf,M-098,,M,,,,,,,,,,,,BW+OH
2007-02-22,06:57,-3.14784,35.63245,,GRS,ad,1,,,M-183,,M,,,,,,,,,,,,BW+OH
2007-02-22,07:11,-3.15018,35.62802,,GRS,ad,1,,,L-126,,M,,,,,,,,,,,,BW+OH
2007-02-22,07:11,-3.15018,35.62802,,GRS,sad,2,,,M-250,,M,,,,,,,,,,,,BW+OH
2007-02-22,07:23,-3.15384,35.62695,,GRS,sad,1,,,M-244,,M,,,,,,,,,,,,BW+OH
2007-02-22,07:47,-3.15482,35.63227,,GRS,ad,1,,,E-090,,M,,,,,,,,,,,,BW+OH
2007-02-22,08:22,-3.15201,35.62163,,GRS,ad,2,,,M-225,,M,,,,,,,,,,,,BW+OH
2007-02-22,09:38,-3.18465,35.60968,,GRL,ad,2,,,L-015,,L,,,,,,,,,,,,BW+OH
2007-02-22,09:38,-3.18465,35.60968,,GRL,sad,1,,,L-243,,L,,,,,,,,,,,,BW+OH
2007-02-22,09:50,-3.16389,35.63604,,ROD/GRS,ad,2,,,M-212,,M,,,,,,,,,,,,BW+OH
2007-02-22,09:50,-3.16363,35.63506,,ROD/GRS,sad,2,,,M-236,,M,,,,,,,,,,,,BW+OH
2007-02-22,10:08,-3.16403,35.63472,,HER,ad,1,,,M-228,,M,,,,,,,,,,,,BW+OH
2007-02-22,10:08,-3.16403,35.63472,,HER,ad,1,,immigration,T-110,,M,,,,,,,,,,,,BW+OH
2007-02-22,18:25,-3.17337,35.57937,den Luzern,,ad,2,,,L-088,,L,19:17,3,18:25,19:17,,,,,,,,BW+OH
2007-02-22,18:25,-3.17337,35.57937,den Luzern,,ad,2,,,L-102,,L,19:17,3,18:25,19:17,,,,,,,,BW+OH
2007-02-22,18:25,-3.17337,35.57937,den Luzern,,ad,2,,,L-151,,L,19:17,3,18:25,19:17,,,,,,,,BW+OH
2007-02-22,18:25,-3.17337,35.57937,den Luzern,,ad,2,,,L-160,,L,19:17,3,18:25,19:17,,,,,,,,BW+OH
2007-02-22,18:25,-3.17337,35.57937,den Luzern,,sad,2,,,L-265,,L,19:17,3,18:25,19:17,,,,,,,,BW+OH
2007-02-22,18:25,-3.17337,35.57937,den Luzern,,cub,,,,L-273,,L,19:17,3,18:25,19:17,,,,,,,,BW+OH
2007-02-22,18:25,-3.17337,35.57937,den Luzern,,cub,,,,L-274,,L,19:17,3,18:25,19:17,,,,,,,,BW+OH
2007-02-22,18:25,-3.17337,35.57937,den Luzern,,cub,,,,L-275,,L,19:17,3,18:25,19:17,,,,,,,,BW+OH
2007-02-22,18:25,-3.17337,35.57937,den Luzern,,cub,,,,L-276,,L,19:17,3,18:25,19:17,,,,,,,,BW+OH
2007-02-22,18:25,-3.17337,35.57937,den Luzern,,cub,,,,L-277,,L,19:17,3,18:25,19:17,,,,,,,,BW+OH
2007-02-22,18:25,-3.17337,35.57937,den Luzern,,cub,,,,L-278,,L,19:17,3,18:25,19:17,,,,,,,,BW+OH
2007-02-22,18:25,-3.17337,35.57937,den Luzern,,cub,,,,L-280,,L,19:17,3,18:25,19:17,,,,,,,,BW+OH
2007-02-22,18:25,-3.17337,35.57937,den Luzern,,ad,1,,,M-041,,L,19:17,3,18:25,19:16,,,,,,,,BW+OH
2007-02-23,06:33,-3.17208,35.62866,,GRS,ad,,,"quite shy, intrusion",X-056,,X,,,,,,,,,,,,BW+OH
2007-02-23,06:36,-3.17091,35.63071,,GRS,ad,1,,,M-174,,M,,,,,,,,,,,,BW+OH
2007-02-23,07:23,-3.19131,35.61786,kill,GRS,ad,1,,,A-122,,N,8:04,,,,,,,,,,,BW+OH
