date,time,latitude,longitude,location,species,sequence,name,name2,focal_voc,other_sound,sequence_total,sequence_missed_start,sequence_missed_end,sequence_recorded,audioID,original_file,count_original_file,quality,context_behaviour,context_ecology,reply,comments,observer
2001-09-23,9:19,,,p,HYC,1,X-006,,AC,,alarm,,,no,,NA,,,"after being sn by L-131 at kill with L-131 + A-046, L-131 + A-046 do not seem to be concerned",kill,,,
2001-10-01,7:56,-3.20500,35.52133,p,HYC,1,L-083,,WP,,"1a, 3s, 4a",,,,,NA,,,"while wa around in terr, prob coming from kill",kill,n,,
2001-10-12,18:41,-3.16900,35.55883,locki,HYC,1,L-160,,WP,,"1a, 9s, 3a, 2s, 1t",,,,,NA,,,after arriving at den and before le den,,n,there were other wp prob by adf lemalas before,
2001-10-13,6:54,-3.20300,35.58283,p,HYC,1,N-093,,WP,,6a,,,,,NA,,,while l 100m from kill with other shambas,kill,n,,
2001-10-13,18:54,-3.15733,35.60733,masala,HYC,1,A-087,,WP,,"1a, 3s, 5a, 1t",,,,,NA,,,"a few minutes after arriving at den and being ch by m-007 + m-152, before le den area",,n,,
2001-10-17,6:51,-3.19033,35.62300,p,HYC,1,N-089,,WP,,6a,some,,,,NA,,,"m-007 + a-093 made wi kill, n-089 recruiting",kill,n,,
2001-10-17,6:54,-3.19033,35.62300,p,HYC,1,N-089,,WP,,"1a, 1s, 1a, 4s, 2t",,,,,NA,,,"m-007 + a-093 made wi kill, n-089 recruiting",kill,n,,
2001-10-17,6:55,-3.19033,35.62300,p,HYC,1,N-089,,WP,,"2a, 1s, 1a, 2t",,,,,NA,,,"m-007 + a-093 made wi kill, n-089 recruiting",kill,n,,
2001-10-17,7:01,-3.19033,35.62300,p,HYC,1,N-089,,WP,,"1a, 1s, 2t, 1s",,,,,NA,,,"m-007 + a-093 made wi kill, n-089 recruiting",kill,n,,
2001-10-17,7:03,-3.19033,35.62300,p,HYC,1,N-097,,WP,,7a,,,,,NA,,,while ap n-089 and m-007 + a-093 at kill,kill,n,,
2001-10-17,7:09,-3.17633,35.63283,p,HYC,1,,,WP,,unknown,,,no,,NA,,,munges prob recruiting others to drive off MG-017 and her sad from their kill,kill,y ?,,
2001-10-17,7:10,-3.17633,35.63283,p,HYC,1,,,WP,,unknown,,,no,,NA,,,munges prob recruiting others to drive off MG-017 and her sad from their kill,kill,y ?,,
2001-10-17,7:20,-3.19033,35.62300,p,HYC,1,N-097,,WP,,"8a, 1t",,,,,NA,,,at kill,kill,n,,
2001-10-17,7:22,-3.17633,35.63283,p,HYC,1,,,WP,,unknown,,,no,,NA,,,munges prob recruiting others to drive off MG-017 and her sad from their kill,kill,y ?,,
2001-10-17,7:24,-3.19033,35.62300,p,HYC,1,E-044,,WP,,"7a, 1t",,,,,NA,,,after having ea from kill,kill,n,,
2001-10-17,9:19,-3.19400,35.62050,p,HYC,1,N-005,,WP,,"5a, 1t",,,,,NA,,,after m-143 passes her eflat td and takes carcass remains,carc,n,,
2001-10-26,18:22,just outside Loft den,,p,HYC,1,L-088,,WP,,9a,,,,,NA,,,after leaving den area,,n,,
2001-10-29,8:50,-3.17100,35.53417,p,HYC,1,A-106,,WP,,"3s, 1t",,,,,NA,,,"during encounter with lemalas, recruiting ?",,n,,
2001-10-31,6:58,-3.20717,35.55083,p,HYC,1,S-040,,WP,,"7a, 1t",,,,,NA,,,while ap kill of s-084 + a-085,kill,n,,
2001-10-31,7:09,-3.20717,35.55083,p,HYC,1,S-099,,WP,,"4a, 2s, 3a",,,,,NA,,,while ap kill of s-084 + a-085,kill,n,,
2001-10-31,7:35,-3.20717,35.55083,p,HYC,1,S-099,,WP,,"1a, 5s, 2a, 1t",,,,,NA,,,while le kill,kill,n,,
2001-10-31,8:22,-3.20717,35.55083,p,HYC,1,S-084,,WP,,"3a, 1s, 6a, 1t",,,,,NA,,,after s-083 ch bk tu s-084,kill,n,,
2001-10-31,9:09,-3.20717,35.55083,p,HYC,1,S-094,,WP,,"11a, 1t",,,,,NA,,,while ap kill again,kill,y,,
2001-10-31,9:09,-3.20717,35.55083,p,HYC,1,S-040,,WP,,"10a, 1t",,,,,NA,,,reply,kill,n,,
2001-11-02,10:01,-3.16833,35.60500,p,HYC,1,M-100,,WP,,12a,,,,,NA,,,after ap carc and being submissive to m-006 + m-145,kill,n,,
2001-11-22,18:42,-3.14450,35.57483,E-001 birth,HYC,1,E-001,,WP,,"1s, 4a",,,,,NA,,,"after su, after interacting with other females",,n,,
2001-11-26,11:53,-3.12533,35.55800,p,HYC,1,L-133,,WP,,"1b, 8s, 1t",,,,,NA,,,"after L-095 and other A AP L-133 and other L, L-133 + L-132 AP A and A RE",kill,n,,
2002-04-01,07:36,-3.17450,35.59533,mandi,HYC,1,A-054,,WP,,"1s, 5a",,,,,NA,,,reply to wp by cub,,y,,
2002-04-01,07:36,400m from mandi,,p,HYC,1,,,WP,,about 10a,,,,,NA,,,,,n,,
2002-04-07,07:01,-3.17567,35.61283,moram,HYC,1,M-170,,WP,,"1s, 9a",,,,,NA,,,after arriving at den,,n,,
2002-04-20,08:19,p of nero,,p,HYC,1,T-080,,WP,,"1a, 5s, 1t",,,,,NA,,,while le area,,n,,
2002-04-24,07:02,-3.18517,35.50483,p,HYC,1,L-082,,WP,,"1a, 5s",,,,,NA,,,while wa around in terr,,n,,
2002-05-14,07:40,-3.17283,35.61533,p,HYC,1,M-133,,WP,,7a,,,,,NA,,,while WA around close to carc with LI,kill,n,,
2002-05-15,18:28,-3.16883,35.59533,p,HYC,1,L-042,,WP,,"2a, 3s, 6a",,,,,NA,,,"after l for prob a log time close to l-005 in border-area between m-, l- and e-terr. l-131, m-092, m-087 + e-101 wa around close to where they were l",,y,,
2002-05-15,18:28,-3.16883,35.59533,p,HYC,1,L-131,,WP,,"6a, 1t",,,,,NA,,,"reply to wp by l-042, while wa around together with m-092, m-087 + e-101",,n,,
2002-05-22,18:36,-3.17567,35.61283,moram,HYC,1,M-088,,WP,,"1a, 3s, 2a",,,,,NA,,,m-088 wp after m-132 bi  and lu her,,n,,
2002-05-30,18:29,-3.18267,35.49817,Fort,HYC,1,F-043,,WP,,"2a, 3s, 1a, 1t",,,,,NA,,,,,n,,
2002-05-30,18:46,-3.18267,35.49817,Fort,HYC,1,F-007,,WP,,"1a, 5s",,,,,NA,,,while WA back to den,,y,,
2002-05-30,18:47,-3.18267,35.49817,Fort,HYC,1,F-043,,WP,,"1a, 3s, 1a",,,,,NA,,,after GU and FO F-007,,y,,
2002-05-30,18:49,-3.18267,35.49817,Fort,HYC,1,F-004,,WP,,5a,,,,,NA,,,while AP den,,n,,
2002-06-16,07:20,,,p,HYC,1,A-087,,WP,,"4s, 2a, 1t",,,,,NA,,,while wa around in terr,,n,during focal follow,
2002-06-17,07:15,-3.16433,35.60233,p,HYC,1,E-085,,WP,,"2a, 1s, 6a",,,,,NA,,,after having killed WI adm,kill,y,,
2002-06-17,07:29,-3.16433,35.60233,p,HYC,1,E-043,,WP,,"1a, 2s, 1a",,,,,NA,,,"after having killed WI adm, while standing together with E-001 + E-085",kill,n,,
2002-06-19,08:02,,,p,HYC,1,M-126,,WP,,"1a, 5s, 1t",,,,,NA,,,"after ap A-009 from bh, sf bum, and after ap a-003, a lot of excitement around lions on a kill",LI at kill,n,,
2002-06-20,18:10,-3.18267,35.49817,fort,HYC,1,F-008,,WP,,"1a, 2s, 1t",,,,,NA,,,"after su, could be reply to wp from far away",,n,,
2002-06-20,18:33,-3.18267,35.49817,fort,HYC,1,F-002,,WP,,"1s, 11a",,,,,NA,,,"after emerging from den, while wa around in den area with tu, f-043 fo her with tu",,n,,
2002-06-21,18:11,-3.17567,35.61283,moram,HYC,1,A-093,,WP,,"1a, 6s, 1a",,,,,NA,,,while le den area,,n,,
2002-07-09,07:46,-3.16633,35.50450,p,HYC,1,A-119,,WP,,"1s, 1a, 5s, 2a, 1t",,,,,NA,,,,close to LI at WI kill,n,there was some wp before,
2002-07-14,18:45,-3.16200,35.61533,moru b,HYC,1,N-042,,WP,,14a,,,,,NA,,,while le den area,,n,,
2002-07-15,07:14,-3.20050,35.56300,p,HYC,1,A-085,,WP,,"1s, 3a, 3s, 5a",,,,,NA,,,while wa around in territory,,n,during focal follow,
2002-07-15,07:34,-3.20417,35.56000,p,HYC,1,A-085,,WP,,"3a, 4s, 1t",,,,,NA,,,while wa around in territory,,n,during focal follow,
2002-07-18,18:13,-3.19467,35.49950,Furahi,HYC,1,L-089,,WP,,"1a, 6s, 1a, 1t",,,,,NA,,,"while at den with 2adf, 5cubs",,n,,
2002-07-18,18:25,,,p,HYC,1,,,WP,,"3s, 3a",,,,,NA,,,,,y,,
2002-07-18,18:26,,,p,HYC,1,L-089,,WP,,12a,,,,,NA,,,aswer to the one from before,,n,,
2002-11-12,07:49,-3.15733,35.60733,masala,HYC,1,M-141,,WP,,"11a, 1t",,,,,NA,,,while ap den,,n,,
2002-11-17,09:14,,,p,HYC,1,M-104,,WP,,"1b, 3s, 1t",,,,,NA,,,while wa around in territory,,y,,
2002-11-17,09:22,,,p,HYC,1,M-104,,WP,,"1b, 5a, 1s",,,,,NA,,,"after having met l-133 + l-155, reply to wp from distance",,y,"reply prob from a-041, a-046 or f-084",
2002-11-17,09:27,,,p,HYC,1,L-155,,WP,,10a,,,,,NA,,,after having met l-133 and m-104,,n,,
2002-11-20,16:59,-3.15800,35.60650,mia,HYC,1,M-164,,WP,,"1b, 3a, 1s, 6a",,,,,NA,,,f-045 passing 20m from den,,n,,
2002-11-21,06:40,-3.18917,35.62417,p,HYC,1,L-090,,WP,,"9a, 1t",,,,,NA,,,after being fo by 5 ngoitokitoks,,n,,
2002-11-25,17:59,-3.14983,35.58050,enjere,HYC,1,M-092,,WP,,"1b, 6a",,,,,NA,,,just after having ap and le den,,?,,
2002-11-30,08:59,-3.19183,0.57233,p,HYC,1,M-104,,WP,,"3a, 3s, 2a, 1t",,,,,NA,,,after having ap and sf several lemalas,,n,,
2002-12-15,18:47,-3.17667,35.57533,look,HYC,1,L-088,,WP,,"1b, 8a, 1t",,,,,NA,,,reply to 2 whoops from distance,,n,,
2002-12-20,7:45,,,p,HYC,1,M-178,,WP,,"1b, 6s, 1a",,,,,NA,,,while wa around after kill and boundary clash with engitatis, after kill and boundary clash,n,,
2002-12-21,8:04,-3.17350,35.57650,p,HYC,1,A-041,,WP,,"1a, 9s, 1t",,,,,NA,,,"while wa around and ap look den, before ld 200m from look den",,n,,
2002-12-23,7:25,-3.18917,35.61783,p,HYC,1,E-046,,WP,,7a,,,,,NA,,,"while wa around in territory, then lo towards kill with many Ngotokitoks",kill,n,during focal follow,
2002-12-24,7:27,-3.17583,35.51167,p,HYC,1,M-133,,WP,,"7a, 1t",,,,,NA,,,"while waiting close to kill with 2 li adf + 1 li mcub, recruiting","kill, close to seneto crossing",n,,
2002-12-30,7:04,-3.16083,35.59450,p,HYC,1,L-123,,WP,,"1a, 6s",,,,,NA,,,while wa around in territory,,n,300m wsw of this location,
2002-12-31,7:03,-3.20417,35.58767,p,HYC,1,A-085,,WP,,"4a, 3s, 4a",,,,,NA,,,"after intrusion into l-terr, while ap s-terr",intrusion,n,close to Ngoitokitok junction,
2003-01-02,6:46,-3.16050,35.61467,p,HYC,1,A-087,,WP,,"2a, 1s, 4a",,,,,NA,,,while wa around in territory with a-093,,n,,
2003-01-07,6:30,between Moram hill and s-curve,,p,HYC,1,M-088,,WP,,"1b, 1a, 6s, 1t",,,,,NA,,,at kill with 1 adm LI and 9 other Munges,kill,y,,
2003-01-07,6:30,between Moram hill and s-curve,,p,HYC,1,M-168,,WP,,"1b, 6s, 2t",,,,,NA,,,at kill with 1 adm LI and 9 other Munges,kill,n,,
2003-01-07,18:05,-3.14600,35.58000,p,HYC,1,E-041,,WP,,"1a, 8s",,,,,NA,,,while wa around in territory,,n,during focal follow,
2003-01-07,18:57,-3.16333,35.58467,p,HYC,1,E-041,,WP,,"1b, 1a, 3s, 1t",,,,,NA,,,while wa around in territory,,n,during focal follow,
2003-01-08,9:02,-3.20017,35.52150,p,HYC,1,F-043,,WP,,"1a, 3s, 2a, 1t",,,,,NA,,,,,n,,
2003-01-08,9:05,-3.20017,35.52150,p,HYC,1,L-083,,WP,,"1a, 4s",,,,,NA,,,"while l close to f-002 (su f-102), f-006 (su f-105) + f-043",,y,,
2003-01-08,9:06,,,p,HYC,1,A-111,,WP,,4s,,,,,NA,,,while wa away from group with l-083,,n,,
2003-01-12,7:30,-3.15917,35.56800,p,HYC,1,L-116,,WP,,"1a, 5s",,,,,NA,,,"after having met 6 other engitatis, while wa around with e-041 (fo l-116)",,n,"during focal follow, wp from 500m away 07:34, and from far away 07:42",
2003-01-12,18:20,-3.17667,35.57533,look,HYC,1,L-190,,WP,,"9a, 1s",,,,,NA,,,after l-088 ap den and l-190 re into dh,,n,,
2003-01-13,7:28,-3.14033,35.49733,Arena,HYC,1,M-133,,WP,,"8a, 1t",,,,,NA,,,"after being ch by a-119 and having ap tu m-141, while le den area",,n,,
2003-01-14,18:51,,,p,HYC,1,L-083,,WP,,"1b, 2a, 3s, 1a, 1s, 1t",,,,,NA,,,"while l not far from other forester, after f-099 le and wa around",,n,,
2003-01-15,18:52,-3.19717,35.52017,p,HYC,1,L-083,,WP,,"1b, 7a, 1t",,,,,NA,,,after wa with f-006 + f-096 and le them,,n,,
2003-01-16,9:18,,,p,HYC,1,L-093,,WP,,"1b, 1a, 1s, 3a",,,,,NA,,,while wa around in terr,,y,,
2003-01-16,9:19,,,p,HYC,1,S-042,,WP,,"1b, 4s, 1a",,,,,NA,,,"reply to l-093, while ap l-093",,n,,
2003-01-17,7:42,-3.19817,35.52017,p,HYC,1,L-083,,WP,,"1a, 2s, 1t",,,,,NA,,,"after meeting f-006, f-043, s-042, l-089 + a-100 and interacting with them",,n,,
2003-01-17,7:45,-3.20083,35.52250,p,HYC,1,F-043,,WP,,"1b, 3s, 2a",,,,,NA,,,while standing around with other f-males,,y,,
2003-01-17,7:46,-3.20083,35.52250,p,HYC,1,S-042,,WP,,"1a, 4s, 2a, 1t",,,,,NA,,,"just after last wp by f-043, reply, while standing around with other f-males and then ap a-100",,y,,
2003-01-17,7:47,-3.20083,35.52250,p,HYC,1,L-089,,WP,,11a,,,,,NA,,,"reply to wp from before, while standing around close to other forest males",,n,,
2003-01-17,7:58,-3.20083,35.52250,p,HYC,1,L-089,,WP,,"9a, 1t",,,,,NA,,,"while ap a-100, fo by f-103 + f-104",,n,,
2003-01-17,8:07,-3.20250,35.52417,p,HYC,1,L-089,,WP,,"1b, 3a, 1s, 4a, 1t",,,,,NA,,,while l,,n,,
2003-01-17,8:19,-3.20250,35.52417,p,HYC,1,F-043,,WP,,"1a, 3s, 2a",,,,,NA,,,while fo f-006 after interaction with l-089,,y,,
2003-01-17,8:20,-3.20250,35.52417,p,HYC,1,L-089,,WP,,"6a, 1t",,,,,NA,,,"while fo f-006 after interaction with f-043, reply to f-043",,n,,
2003-01-17,17:27,-3.19967,35.52133,p,HYC,1,L-083,,WP,,"8a, 1t",,,,,NA,,,"after having ap f-cubs (f-103, f-099, f-100)",,y,,
2003-01-17,17:28,-3.20167,35.52150,p,HYC,1,,L-089 (or S-042),WP,,"2a, 3s",,,,,NA,,,"reply to L-083, L-083 stops wa, looks in direction of whoop",,n,,
2003-01-17,17:41,-3.20167,35.52150,p,HYC,1,L-089,,WP,,"1b, 8a",,,,,NA,,,"while wa 20m away from group with f-043, f-006, f-105, f-102, f-097, f-104",,n,,
2003-01-29,18:32,,,p,HYC,1,X-018,,WP,,"1a, 6s",,,,,NA,,,"while wa away from resting place, then ld not very far away from it",,n,during focal follow,
2003-01-29,18:33,,,p,HYC,1,X-018,,WP,,"3s, 1a, 1a",,,,,NA,,,after intraction with a-041 + f-084,,n,during focal follow,
2003-01-30,18:05,-3.17917,35.55600,p,HYC,1,A-084,,WP,,"2a, 3s, 3a, 1t",,,,,NA,,,"while wa away from resting place, then ld not very far away from it",,n,during focal follow,
2003-01-30,18:09,-3.17917,35.55600,p,HYC,1,A-049,,WP,,8a,,,,,NA,,,while ap a-084 and during gt a-084,,n,,
2003-02-04,7:30,,,p,HYC,1,L-153,,WP,,"1b, 1a, 8s, 1t",,,,,NA,,,"while wa around, before with mother, then alone",,n,,
2003-02-05,7:22,-3.15283,35.61383,mutschli,HYC,1,N-045,,WP,,"1b, 7s, 2a, 1t",,,,,NA,,,after m-141 + m-144 ap and pass n-045,,n,,
2003-02-06,7:08,,,p,HYC,1,M-092,,WP,,8a,,,,,NA,,,l-116 re from m-092,,n,,
2003-02-15,10:12,-3.15033,35.57983,p,HYC,1,L-131,,WP,,"9a, 1t",,,,,NA,,,"while wa away in territory, after interactions with females at dens",,n,during focal follow,
2003-03-06,18:19,just outside lake den,,p,HYC,1,L-102,,WP,,"3s, 4a",,,,,NA,,,after having looked into dh of lake den and having left den area,,n,,
2003-03-09,8:42,-3.19033,35.61483,p,HYC,1,N-107,,WP,,"8s, 1t",,,,,NA,,,after being bi by n-087,kill,n,,
2003-03-10,6:59,-3.16250,35.60483,p,HYC,1,N-045,,WP,,"7a, 1t",,,,,NA,,,"during encounter with engitatis, recruitment?",kill,n,a lot of whooping by engitatis at kill with 1 adm li,
2003-03-12,6:32,-3.17767,35.61217,p,HYC,1,N-083,,WP,,"2a, 4s, 3a",,,,,NA,,,"after interacting with A-093 + F-045, seems to be trying to immigrate into M-clan, fo the two other males",,n,,
2003-03-24,9:28,-3.15683,35.51217,p,HYC,1,L-095,,WP,,"3a, 2s, 2a, 1t",,,,,NA,,,"while wa around in territory, then ld",,n,,
2003-03-26,8:35,-3.15600,35.51500,p,HYC,1,A-128,,WP,,"1b, 8s, 1a",,,,,NA,,,after arriving at kill where many airstrips are waiting until 1 li adm leaves,kill,n,,
2003-03-26,9:32,,,p,HYC,1,M-041,,WP,,"7a, 1t",,,,,NA,,,after and before being dominated by a-011 + a-048,kill,n,,
2003-07-31,18:38,-3.15733,35.60733,masala,HYC,1,A-056,,WP,,"1a, 8s, 1a",,,,,NA,,,after gt a-087 and entering den area,,n,,
2003-08-01,08:05,-3.15767,35.56800,p,HYC,1,E-095,,WP,,"2a, 3s, 2a, 1t",,,,,NA,,,while ap carcass,kill,"y, from lemalas",,
2003-08-01,18:47,,,p,HYC,1,A-093,,WP,,"1s, 6s, 1a, 1t",,,,,NA,,,wa away from masala den with m-099 and m-185,,n,,
2003-08-08,07:36,-3.16900,35.55883,locki,HYC,1,F-084,,WP,,"1a, 2s, 4a, 1t",,,,,NA,,,while le den area,,n,during focal follow,
2003-08-08,18:35,,,alimama,HYC,1,L-118,,WP,,"1a, 1s, 10a",,,,,NA,,,while le den area,,n,could be reply to wp from distance,
2003-08-10,18:52,-3.15083,35.58400,echo,HYC,1,E-006,,WP,,"1b, 6s",,,,,NA,,,"while l, e-087 and e-001 su their cubs 20m next",,y,"reply 5s 1t from800m away, direction n",
2003-08-14,18:28,-3.15733,35.60733,masala,HYC,1,N-045,,WP,,"1a, 6s",,,,,NA,,,,,,,
2003-08-14,18:54,-3.15733,35.60733,masala,HYC,1,N-045,,WP,,"1b, 1a, 2s, 1a, 1s, 2a",,,,,NA,,,reply to whoop from distance,,n,,
2003-08-25,17:59,-3.15733,35.60733,masala,HYC,1,A-087,,WP,,6a,,,,,NA,,,"after ap m-147, while wa back to dh with adf and cubs",,n,during focal follow,
2003-08-25,18:40,-3.15733,35.60733,masala,HYC,1,A-056,,WP,,"1b, 1a, 4s, 1a, 1t",,,,,NA,,,"while at den, after gt a-087",,y,during focal follow of a-087,
2003-08-25,18:41,-3.15733,35.60733,masala,HYC,1,A-087,,WP,,"1a, 2s, 4a",,,,,NA,,,"while at den, after gt a-056, joins wp of a-056",,n,during focal follow,
2003-08-25,19:00,-3.15733,35.60733,masala,HYC,1,A-087,,WP,,9a,,,,,NA,,,while le den area,,n,after focal follow,
2003-08-26,8:26,-3.22500,35.57100,p,HYC,1,S-040,,WP,,16a,,none,,,video,,,"close to li at carc, recruiting, trying to take over carc","kill, in s-terr",y,,
2003-08-26,8:26,-3.22500,35.57100,p,HYC,1,A-019,,WP,,see video,none,none,see video,,video,,,"close to li at carc, recruiting, trying to take over carc","kill, in s-terr",y,,
2003-08-26,8:57,-3.22500,35.57100,p,HYC,1,N-045,,WP,,unknown,,,no,,NA,,,"close to li at carc, trying to take over carc","kill, in s-terr",others also wp,"shortly before shambas and intruders take over carc from li, a lot of vocalizations, also by intruders",
2003-08-26,18:13,-3.14983,35.58050,enjere,HYC,1,E-080,,WP,,"1b, 8a",,,,,NA,,,after e-083 ap eflat and e-080 gu when e-083 wa away; they gt while e-080 still wp,,n,,
2003-08-26,18:20,-3.14983,35.58050,enjere,HYC,1,L-116,,WP,,"8s, 1t",,,,,NA,,,while ap den area,,n,,
2003-09-12,18:49,-3.16233,35.60767,tisa birth,HYC,1,N-045,,WP,,"2a, 5s, 1a",,,,,NA,,,"while l in den area, after all adf left den area",,n,,
2003-09-26,6:40,-3.15800,35.60650,mia,HYC,1,A-087,,WP,,"1a, 3s, 4a",,,,,NA,,,while l just outside den area,,y,,
2003-10-14,7:43,-3.15650,35.60950,mgeni,HYC,1,N-045,,WP,,"1b, 5a, 1a, 1a, 1s",,,,,NA,,,while standing 2m next to m-152 (l),,n,,
2003-10-18,18:45,-3.15650,35.60950,mgeni,HYC,1,N-045,,WP,,"3a, 6s, 1t",,,,,NA,,,"while le den area, after having interacted with several adf",,n,,
2003-10-24,9:25,-3.16267,35.56550,lost,HYC,1,L-141,,WP,,7a,,,,,NA,,,"after being ap by l-004, l-101 + l-160, then also by l-135",,n,,
2003-10-24,9:33,-3.16267,35.56550,lost,HYC,1,L-008,,WP,,7a,,,,,NA,,,after interaction with l-141 and l-004,,n,,
2003-11-02,18:52,-3.16900,35.55883,Locki,HYC,1,A-046,,WP,,"1b, 2a, 7s, 1t","1b, 2a, 1s",none,"6s, 1t",au_20031102_1852_L,Tape_N04,28:58,poor,after arriving in den area,,n,very far at the beginning,
2003-11-06,18:56,-3.16900,35.55883,Locki,HYC,1,L-088,,WP,,3a,,,,,NA,,,"while le den area, l-189 + l-138 fo her",,n,,
2003-11-18,18:30,-3.15050,35.57533,p,HYC,1,E-006,,WP,,"1a, 7s",,,,,NA,,,while wa around in territory being followed by n-047,,n,,
2004-04-08,7:02,,,p,HYC,1,A-056,,WP,,"4a, 2s, 1t",,,,,NA,,,"while wa around, ap m-091 + m-201",,n,,
2004-04-08,18:54,-3.15967,35.59883,Mape,HYC,1,A-056,,WP,,"3a, 5s, 1a, 1s, 1t",,,,,NA,,,"while l in den area, 5min after wa to a-093",,n,,
2004-04-12,7:15,,,p,HYC,1,M-091,,WP,,"6a, 1t",,,,,NA,,,at wi calf kill,kill,n,,
2004-04-14,6:50,-3.15967,35.59883,Mape,HYC,1,A-056,,WP,,"3a, 5s, 3a, 1t",,,,,NA,,,"after interacting with m-082 + m-017 at den, before ld again",,n,,
2004-04-14,7:02,-3.15967,35.59883,Mape,HYC,1,M-198,,WP,,11a,2a,none,9a,au_20040414_0702_M,Tape_N05,05:26,good,"while le den area, alert looking in a direction",,n,"M-198 wa away from micro, no changes of rec level",
2004-04-14,7:04,-3.15967,35.59883,Mape,HYC,1,A-093,,WP,,"1a, 6s",1a,none,6s,au_20040414_0704_M,Tape_N05,06:05,poor,"while le den area, alert looking in a direction",,n,"A-093 wa away from micro, no changes of rec level",
2004-04-14,7:29,-3.15967,35.59883,Mape,HYC,1,M-198,,WP,,about 6a,,,,,NA,,,while le den area and ap m-082,,y,,
2004-04-14,7:30,-3.15967,35.59883,Mape,HYC,1,A-056,,WP,,"8s, 3a",,,,,NA,,,while l at den,,n,,
2004-04-14,8:41,-3.15083,35.58400,Echo,HYC,1,M-136,,WP,,"1a, 3s, 1t, 1a, 1s",,,,,NA,,,after le den area,,n,,
2004-04-17,18:32,,,p,HYC,1,E-006,,WP,,"2a, 6s, 1t",,,,,NA,,,"while wa around with e-116 + e-095, a lot of ssf, like coalition walk",,n,,
2004-04-18,17:25,,,p,HYC,1,N-045,,WP,,"3a, 5s, 2t",,,,,NA,,,at elephant carcass while Richard Hoare and Robert Fyumagwa are at elephant carcass,elephant carcass,n,,
2004-04-18,17:39,,,p,HYC,1,M-169,,WP,,3s,,,,,NA,,,"after lo, ap towards",elephant carcass,n,,
2004-04-18,17:40,,,p,HYC,1,N-045,,WP,,"6a, 1t",,,,,NA,,,while l next to m-099,elephant carcass,n,,
2004-04-18,17:44,,,p,HYC,1,A-093,,WP,,"1a, 5s, 1t",,,,,NA,,,reply to wp from distance,elephant carcass,n,,
2004-04-18,17:53,,,p,HYC,1,N-045,,WP,,"8a, 1s, 1a, 3s, 2t",1a,none,"7a, 1s, 1a, 3s, 2t",au_20040418_1753_M,Tape_N05,07:22,good,while l and looking away,elephant carcass,n,25m away and   N-045 looking away,
2004-04-18,18:20,,,p,HYC,1,N-045,,WP,,"5a, 3s, 3a, 2s, 1a, 1s, 1t",,,,,NA,,,,elephant carcass,n,,
2004-04-18,18:29,,,p,HYC,1,A-093,,WP,,"1b, 4s, 2a, 2t",,,,,NA,,,,elephant carcass,n,,
2004-04-19,7:27,,,p,HYC,1,A-056,,WP,,"15a, 1t",,,,,NA,,,while wa away,elephant carcass,n,,
2004-04-19,7:52,-3.13533,35.62333,p,HYC,1,M-099,,WP,,"1a, 5s","1a, 2s",none,3s,au_20040419_0752_M,Tape_N05,08:41,ok,during boundary encounter with umba clan,,n,"30m away, behind munge river",
2004-04-23,7:26,-3.15383,35.61367,mist,HYC,1,E-090,,WP,,"1b, 1a, 6s","1b, 1a, 1s",none,5s,au_20040423_0726_M,Tape_N05,09:27,ok,"after interacting with M-122, M-148 + M-100, and then U-080",,n,"40m away, last 2s while l, with sounds from wildebeest",
2004-04-27,6:32,-3.15850,35.60617,p,HYC,1,L-126,,WP,,"1b, 6a, 1t","1b, 2a",none,"4a, 1t",au_20040427_0632_M,Tape_N05,10:31,good,while wa around in territory,,n,"30m away, looking away from us, with sounds from birds, along road between Moram hill and Munge river",
2004-04-27,7:22,,,p,HYC,1,L-126,,WP,,"2a, 2s",2a,none,2s,au_20040427_0722_M,Tape_N05,11:28,ok,after rain stopped and he gu and started ap remains of kill and many munges,kill,n,"25m away, looking away from us, along road between Moram hill and Munge river",
2004-04-30,18:40,-3.15383,35.61367,mist,HYC,1,A-056,,WP,,"3a, 5s, 1a, 1t",,,,,NA,,,"while wa around at den, after wp m-214 ap and gt a-056",,n,,
2004-05-02,18:58,-3.15083,35.58400,echo,HYC,1,L-123,,WP,,"1b, 4s, 1t",,,,,NA,,,"after ap den, while l 40m from e-006, e-083, e-085 + e-124",,n,,
2004-05-09,10:08,-3.14783,35.59183,p,HYC,1,E-116,,WP,,"5s, 2a, 1s, 3a",,,,,NA,,,during boundary encounter with munges,kill,n,,
2004-05-12,18:23,-3.17917,35.55433,p,HYC,1,F-084,,WP,,"1a, 2s, 1a, 1t",,,,,NA,,,"after gu and wa around, was l close to several subs",,n,,
2004-05-15,17:14,-3.15383,35.61367,mist,HYC,1,M-088,,WP,,"1a, 6s","1a, 2s",none,4s,au_20040515_1714_M,Tape_N05,12:05,good,"at den, excited, prob just has given birth, pa a lot, sniffing small cubs of m-122",,n,10m away,
2004-05-24,7:15,,,p,HYC,1,A-019,,WP,,"1a, 4s, 1t","1a, 2s",none,"2s, 1t",au_20040524_0715_S,Tape_N05,12:51,good,while wa through territory after being ch/fo by large group of lakette lions,,y,20m away,
